datetime,year,month,day,hour,O3,O3_24h,O3_8h,O3_8h_24h
2018-06-18 08:00:00,2018,6,18,8,55.0,220.0,74.0,103.0
2018-06-18 09:00:00,2018,6,18,9,60.0,220.0,69.0,103.0
2018-06-18 10:00:00,2018,6,18,10,82.0,220.0,68.0,103.0
2018-06-18 11:00:00,2018,6,18,11,113.0,220.0,70.0,103.0
2018-06-18 12:00:00,2018,6,18,12,131.0,220.0,77.0,104.0
2018-06-18 13:00:00,2018,6,18,13,143.0,220.0,88.0,106.0
2018-06-18 14:00:00,2018,6,18,14,143.0,218.0,97.0,110.0
2018-06-18 15:00:00,2018,6,18,15,149.0,209.0,109.0,114.0
2018-06-18 16:00:00,2018,6,18,16,135.0,200.0,119.0,120.0
2018-06-18 17:00:00,2018,6,18,17,125.0,190.0,127.0,128.0
